Database,Keyword,Seed keyword,Page,Topic,Page type,Tags,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,Intent,SERP Features,Trend,Click potential,Content references,Competitors
us,cmms systems,,,,,,880,47,13.26,0.58,3780000,Informational,"Site Links, Video, Adwords Bottom, Related Searches, AI Overview","0.24,0.30,0.45,0.55,0.55,0.55,0.55,1.00,0.55,0.62,1.00,0.62",20,,
us,computerized maintenance management system software,,,,,,1000,38,17.82,0.22,5760000,Informational,"AI Overview, Site Links, Video, Adwords Bottom, Video Carousel, Related Searches, Adwords Middle","0.82,1.00,0.16,0.20,0.24,0.16,0.20,0.11,0.16,0.13,0.24,0.16",20,,
us,days sales in inventory,,,,,,1000,27,1.30,0.01,205000000,Informational,"Video, Video Carousel, Related Searches, AI Overview, Image Pack, Site Links","0.24,0.24,0.44,0.44,0.27,0.20,0.16,0.16,0.13,0.24,0.27,0.16",20,,
us,define action planning,,,,,,880,59,0.00,0.00,529000000,Informational,"Site Links, Video, People Also Ask, Related Searches, AI Overview, Instant Answer","0.16,0.07,0.54,0.54,0.66,0.41,0.24,0.07,0.36,1.00,0.54,0.41",20,,
us,define an action plan,,,,,,880,63,0.00,0.00,703000000,Informational,"Related Searches, Instant Answer, Site Links, Video, People Also Ask","0.16,0.07,0.02,0.54,0.66,0.41,0.36,0.07,0.36,1.00,0.54,0.41",20,,
us,define configure,,,,,,880,43,0.00,0.00,137000000,Informational,"Knowledge Panel, Video, Related Searches, Short Videos","0.11,0.13,0.16,0.44,0.34,0.34,0.30,0.30,0.34,0.55,0.65,0.44",70,,
us,define outage,,,,,,880,36,0.00,0.00,27200000,Informational,"Video, People Also Ask, Related Searches, Knowledge Panel","0.19,0.19,0.10,0.13,0.15,0.10,0.15,0.13,0.03,0.08,0.07,0.07",70,,
us,define qc,,,,,,880,48,0.00,0.00,187000000,Informational,"Instant Answer, Image, See Results About, Short Videos, Site Links, Video, People Also Ask, Related Searches, AI Overview","0.45,0.55,1.00,1.00,0.81,0.81,0.10,0.20,0.30,0.55,0.16,0.36",20,,
us,define rca,,,,,,1300,45,0.00,0.00,22200000,Informational,"Video, Video Carousel, Related Searches, AI Overview","0.16,0.16,0.20,0.16,0.16,0.13,0.13,1.00,0.08,0.13,0.10,0.08",75,,
us,define sku,,,,,,880,44,1.14,0.01,14900000,Informational,"Site Links, Video, Related Searches, Short Videos, AI Overview","0.07,0.13,0.03,0.13,0.13,0.03,0.03,0.07,0.04,0.04,0.10,0.02",20,,
us,definition of backlog,,,,,,1000,31,0.00,0.00,14600000,Informational,"Short Videos, Knowledge Panel, Video, Related Searches","0.20,0.07,0.13,0.24,0.20,0.20,0.16,0.52,0.80,0.20,0.16,0.10",70,,
us,definition of maintenance,,,,,,880,54,1.71,0.00,1100000000,Informational,"Knowledge Panel, Site Links, Video, Related Searches","1.00,0.08,0.20,0.20,0.20,0.55,0.13,0.16,0.11,0.20,0.44,0.13",20,,
us,electrical testing,,,,,,880,33,0.56,1.00,813000000,Commercial,"Local Pack, Video, People Also Ask, Related Searches, AI Overview","0.10,0.30,0.30,0.41,0.36,0.36,0.24,0.54,0.54,0.41,0.41,0.30",75,,
us,erp vs mrp,,,,,,880,19,17.67,0.18,4700000,Commercial,"Image Pack, Site Links, Video, Related Searches, AI Overview","0.45,0.55,0.55,0.76,0.76,0.76,0.67,1.00,0.67,0.55,0.55,0.76",20,,
us,fail safely,,,,,,880,37,0.00,0.00,279000000,Informational,"Video, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Knowledge Panel","0.02,0.04,0.02,0.01,0.01,0.01,0.02,0.00,0.01,0.29,0.54,0.03",70,,
us,failure in time definition,,,,,,1000,27,0.00,0.00,491000000,Informational,"Site Links, Video, People Also Ask, Related Searches, AI Overview","0.41,0.08,0.79,0.66,0.66,1.00,0.10,0.02,0.08,0.66,0.04,0.08",20,,
us,fault tolerant,,,,,,880,44,0.00,0.00,28100000,Informational,"Knowledge Panel, Site Links, Video, Related Searches, Short Videos, AI Overview","0.55,0.62,0.45,0.45,0.55,0.62,0.36,0.45,0.55,0.62,0.62,0.36",20,,
us,fmea failure mode and effects analysis,,,,,,880,38,1.45,0.02,1810000,Informational,"Image Pack, Site Links, Video, Video Carousel, People Also Ask, Related Searches, AI Overview","0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.13,1.00,0.35,0.35",20,,
us,fta analysis,,,,,,880,28,1.69,0.01,18200000,Informational,"Related Searches, AI Overview, Image Pack, Video, Image, Video Carousel","0.30,0.55,0.55,0.65,0.04,0.24,0.07,0.34,0.11,0.03,0.03,0.02",75,,
us,idle time meaning,,,,,,880,20,0.00,0.00,152000000,Informational,"People Also Ask, Related Searches, AI Overview, Image Pack, Site Links, Video","1.00,1.00,0.88,0.88,1.00,0.72,0.72,0.48,0.48,0.72,1.00,0.48",20,,
us,industry 4.0 definition,,,,,,880,54,1.39,0.16,772000000,Informational,"Site Links, Video, Adwords Bottom, Related Searches, Adwords Middle, AI Overview, Image Pack","0.45,0.45,0.45,0.55,0.62,0.62,0.36,0.55,0.62,0.81,0.81,0.45",20,,
us,inspection definition,,,,,,880,46,0.00,0.00,660000000,Informational,"Knowledge Panel, Site Links, Video, People Also Ask, Related Searches, Short Videos","0.20,0.27,0.36,0.24,0.36,0.16,0.10,0.10,0.08,0.44,0.36,0.27",20,,
us,inventory turn,,,,,,880,32,0.46,0.03,288000000,Informational,"Knowledge Panel, Site Links, Video, Video Carousel, Related Searches, Short Videos, AI Overview","0.18,0.10,0.10,0.10,0.24,0.08,0.04,0.35,0.10,0.29,0.18,0.03",20,,
us,just in time jit,,,,,,880,47,0.81,0.23,39600000,Informational,"Things To Know, AI Overview, Site Links, Video, People Also Ask, Related Searches","1.00,0.01,0.07,0.13,0.13,0.16,0.08,0.27,0.16,0.36,0.36,0.36",20,,
us,maintainability,,,,,,880,21,0.00,0.00,7260000,Informational,"Video Carousel, People Also Ask, Related Searches, Things To Know, AI Overview, Video","0.27,0.24,0.24,0.16,0.27,0.24,0.27,0.16,0.27,0.24,0.36,0.27",60,,
us,maintenance work order software,,,,,,880,33,35.22,0.20,524000000,"Informational, Transactional","Video, Adwords Bottom, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.16,0.16,0.16,0.20,0.16,0.24,0.30,1.00,0.34,0.30,0.44,0.44",90,,
us,meaning of assets,,,,,,880,57,0.00,0.00,1810000000,Informational,"Knowledge Panel, Site Links, Video, Related Searches, Short Videos","0.16,0.07,0.05,0.04,0.07,0.05,0.03,0.04,0.05,0.04,0.07,0.05",20,,
us,meaning of ftf,,,,,,880,11,0.00,0.00,1300000,Informational,"Video, Related Searches, AI Overview, Site Links","0.46,0.08,0.84,1.00,0.01,0.68,0.84,0.08,0.25,0.68,0.07,0.11",20,,
us,meaning of sop,,,,,,720,36,3.31,0.00,236000000,Informational,"Short Videos, Knowledge Panel, Image Pack, Site Links, Video, Related Searches","0.41,0.20,0.20,0.13,0.24,0.20,0.41,0.66,0.54,0.20,0.54,0.41",20,,
us,meaning qc,,,,,,880,47,0.00,0.00,184000000,Informational,"Related Searches, Knowledge Panel, Image Pack, Site Links, Video, Image, People Also Ask","0.55,0.10,0.08,0.81,1.00,0.81,1.00,0.06,0.45,0.81,0.81,1.00",20,,
us,o.t.d meaning,,,,,,880,26,0.00,0.00,10200000,Informational,"Image, People Also Ask, Related Searches, AI Overview, Site Links, Video","0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54,0.44",20,,
us,oee formula,,,,,,880,25,4.49,0.14,788000,Informational,"Site Links, Video, Image, Adwords Bottom, Video Carousel, Related Searches, AI Overview","0.59,0.72,0.88,0.88,0.88,1.00,0.88,0.88,0.88,0.88,0.88,0.88",20,,
us,oem stand for,,,,,,880,0,0.32,0.00,105000000,Informational,"Image Pack, Site Links, Video, Featured Snippet, People Also Ask, Related Searches","0.36,0.55,0.36,0.67,0.55,0.76,0.55,1.00,1.00,0.76,0.76,0.55",,,
us,overhauled meaning,,,,,,880,46,0.00,0.00,74700000,Informational,"Knowledge Panel, Video, Related Searches","0.62,0.55,0.55,0.45,1.00,0.62,0.81,0.45,0.45,0.81,0.45,0.81",70,,
us,preventative maintenance software,,,,,,880,30,49.03,0.08,47300000,"Informational, Commercial","Video Carousel, People Also Ask, Related Searches, Site Links, Video, Adwords Bottom","0.20,0.25,0.31,0.52,0.46,0.37,0.52,0.68,0.68,0.68,1.00,0.52",20,,
us,preventive maintenance program,,,,,,880,28,37.81,0.23,83600000,Informational,"Site Links, Video, Adwords Top, Adwords Bottom, Related Searches, AI Overview","0.30,0.24,0.30,0.36,0.24,0.36,0.41,1.00,0.54,0.41,0.54,0.66",20,,
us,property condition assessment,,,,,,880,25,5.92,0.21,189000000,Informational,"People Also Ask, Related Searches, AI Overview, Video, Video Carousel","0.36,0.45,0.45,0.55,0.67,0.55,0.67,1.00,1.00,1.00,0.76,0.55",90,,
us,quality and assurance,,,,,,880,57,2.94,0.06,320000000,Informational,"Site Links, Video, Video Carousel, People Also Ask, Related Searches, AI Overview, Knowledge Panel","0.02,0.04,0.52,0.37,1.00,0.46,0.52,0.04,0.31,0.84,0.46,1.00",20,,
us,quality assure meaning,,,,,,880,43,1.41,0.00,26600000,Informational,"Knowledge Panel, Site Links, Video, Related Searches, Short Videos","0.36,0.05,0.00,0.00,1.00,0.52,0.66,0.00,0.00,0.00,0.00,0.00",20,,
us,quick turnaround meaning,,,,,,1000,28,0.00,0.00,40600000,Informational,"Site Links, Video, Related Searches, AI Overview","0.55,0.67,0.67,1.00,1.00,1.00,0.67,0.67,0.67,0.67,0.55,0.45",20,,
us,redundency,,,,,,1000,73,0.00,0.00,29200000,Informational,"Instant Answer, Knowledge Panel, Site Links, Video, FAQ, Related Searches","0.44,0.20,0.20,0.27,0.20,0.20,0.24,0.24,0.36,0.27,0.36,0.16",20,,
us,requsition,,,,,,880,57,14.74,0.00,21200000,Informational,"Knowledge Panel, Image Pack, Video, Video Carousel, Related Searches","0.19,0.19,0.02,0.07,0.12,0.07,0.04,0.03,0.19,0.07,0.05,0.08",70,,
us,resource capital definition,,,,,,880,9,0.00,0.00,250000000,Informational,"Video, People Also Ask, Related Searches, AI Overview, Image Pack, Site Links","0.07,0.05,0.44,0.08,0.02,0.65,0.11,0.04,0.30,1.00,0.65,0.34",20,,
us,sop standard,,,,,,880,50,4.03,0.15,177000000,Informational,"People Also Ask, Related Searches, Short Videos, AI Overview, Adwords Bottom, Things To Know, Image Pack, Video, Video Carousel","0.43,0.15,0.07,0.13,0.10,0.08,0.08,0.13,0.13,0.05,0.03,0.07",75,,
us,spc control,,,,,,880,47,3.01,0.11,94200000,Informational,"Image Pack, Site Links, Video, Related Searches, AI Overview","0.36,0.13,0.13,0.20,0.80,0.36,0.05,0.10,0.10,0.03,0.05,0.52",20,,
us,tco total cost ownership,,,,,,880,45,3.27,0.01,4120000,Informational,"Site Links, Video, Featured Snippet, People Also Ask, Related Searches","0.01,0.01,1.00,0.04,0.03,0.07,0.01,0.01,0.01,0.04,0.04,0.03",20,,
us,total asset turnover ratio,,,,,,880,26,0.00,0.00,37900000,Informational,"Video Carousel, Related Searches, AI Overview, Image Pack, Site Links, Video","0.20,0.27,0.52,0.24,0.20,0.20,0.13,0.10,0.13,0.36,0.36,0.20",20,,
us,traction devices,,,,,,720,57,0.89,0.69,51100000,"Informational, Transactional","Popular Products, Related Searches, Image Pack, Site Links, Video, Image, Video Carousel","0.54,0.24,0.20,0.20,0.30,0.41,0.13,0.41,0.16,0.30,0.30,0.79",20,,
us,traction machine,,,,,,880,14,0.47,1.00,114000000,Informational,"AI Overview, Image Pack, Site Links, Video, Image, People Also Ask, Related Searches, Short Videos","0.88,1.00,0.88,1.00,0.88,0.88,0.88,1.00,0.88,0.88,0.88,0.72",20,,
us,traxion,,,,,,880,37,0.34,0.29,1970000,Navigational,"Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches, Knowledge Panel, Local Pack","0.72,0.72,0.72,0.88,0.88,0.88,0.88,0.88,1.00,0.88,0.88,0.88",20,,
us,troubleshoot meaning,,,,,,880,50,0.00,0.00,65700000,Informational,"People Also Ask, Related Searches, Short Videos, Discussions And Forums, Knowledge Panel, Site Links, Video","0.30,0.36,0.30,0.36,0.36,0.36,0.36,0.41,0.41,0.30,0.30,0.66",20,,
us,uid number,,,,,,880,30,0.00,0.00,244000000,Informational,"Image Pack, Video, Video Carousel, People Also Ask, Related Searches, AI Overview","0.76,1.00,0.76,0.76,0.55,0.45,0.67,0.67,0.55,0.45,0.45,0.36",75,,
us,we want to defect meaning,,,,,,880,27,0.00,0.00,119000000,Informational,"Site Links, Video, Related Searches, AI Overview","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.29,0.23",20,,
us,what do apprentice mean,,,,,,880,49,0.00,0.00,25900000,Informational,"Knowledge Panel, Site Links, Video, Related Searches, Short Videos","0.36,0.45,0.45,0.55,0.81,0.62,0.30,0.30,0.45,0.81,0.81,1.00",20,,
us,what do calibration mean,,,,,,880,40,0.00,0.00,108000000,Informational,"People Also Ask, Related Searches, Short Videos, Discussions And Forums, Knowledge Panel, Site Links, Video","0.36,0.10,0.45,0.81,0.81,0.62,0.62,0.06,0.45,0.81,0.81,1.00",20,,
us,what does assets mean,,,,,,880,56,0.00,0.00,1040000000,Informational,"Knowledge Panel, Site Links, Video, Related Searches, Short Videos","0.05,0.07,0.24,0.24,0.30,0.44,0.16,0.13,0.30,1.00,0.30,0.20",20,,
us,what does automation mean,,,,,,880,73,1.13,0.00,302000000,Informational,"Knowledge Panel, Site Links, Video, Related Searches, Short Videos","0.31,0.46,0.52,0.52,0.16,0.31,0.20,0.46,0.37,0.84,1.00,0.52",20,,
us,what does otd mean,,,,,,1000,25,0.00,0.00,10200000,Informational,"Video, Image, Related Searches, Short Videos, AI Overview, Site Links","0.67,0.67,0.55,0.76,0.67,0.76,0.67,0.67,0.76,0.67,0.67,0.67",20,,
us,what does troubleshooting mean,,,,,,880,58,0.00,0.00,272000000,Informational,"Video, People Also Ask, Related Searches, Short Videos, Knowledge Panel, Site Links","0.36,0.55,0.76,0.67,0.67,0.76,0.67,0.55,0.76,1.00,1.00,0.67",20,,
us,what is 5s methodology,,,,,,880,47,0.64,0.16,134000000,Informational,"Image Pack, Video, People Also Ask, Related Searches, AI Overview","0.08,0.08,0.36,1.00,1.00,0.36,0.36,0.30,0.62,1.00,0.24,0.81",90,,
us,what is a backlog,,,,,,880,29,0.00,0.00,24900000,Informational,"Site Links, Video, Video Carousel, People Also Ask, Related Searches, Short Videos, AI Overview","0.08,0.20,0.20,0.16,0.20,0.22,0.20,0.22,0.16,0.22,0.29,1.00",20,,
us,what is a cmms,,,,,,880,40,5.81,0.32,4020000,Informational,"Video, Video Carousel, Related Searches, Short Videos, AI Overview","0.24,0.24,0.81,0.30,0.62,0.36,0.45,0.62,1.00,0.45,0.55,0.45",90,,
us,what is a cmms system,,,,,,880,33,5.85,0.28,4250000,Informational,"People Also Ask, Related Searches, Short Videos, AI Overview, Image Pack, Site Links, Video, Video Carousel","0.25,0.25,0.46,0.37,1.00,0.46,0.16,0.52,0.46,0.68,0.52,0.37",20,,
us,what is a gantt diagram,,,,,,1000,65,2.85,0.09,11600000,Informational,"Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches, AI Overview","0.07,0.05,0.03,0.02,0.01,0.03,0.07,0.00,0.04,1.00,0.04,0.00",20,,
us,what is a good inventory turnover ratio,,,,,,880,23,0.71,0.03,22000000,Informational,"Image Pack, Site Links, Video, Related Searches, AI Overview","0.52,0.37,0.52,0.52,0.52,0.46,0.37,0.37,0.31,0.37,0.46,0.52",20,,
us,what is just in time manufacturing,,,,,,880,40,0.00,0.00,667000000,Informational,"AI Overview, Site Links, Video, People Also Ask, Related Searches, See Results About","0.24,1.00,0.20,0.27,0.20,0.04,0.07,0.08,0.13,0.10,0.07,0.44",20,,
us,what is rtu,,,,,,880,20,0.00,0.00,16700000,Informational,"AI Overview, Video, Video Carousel, Related Searches","0.88,0.72,0.72,1.00,0.88,0.88,1.00,0.88,1.00,0.72,0.88,0.72",90,,
us,what is sops,,,,,,880,40,2.54,0.02,15600000,Informational,"Video, Related Searches, AI Overview","0.11,0.37,0.68,0.25,0.37,0.37,0.20,0.68,0.46,1.00,0.20,0.20",90,,
us,whats an oem,,,,,,880,50,0.19,0.01,297000000,Informational,"Site Links, Video, Video Carousel, People Also Ask, Related Searches, Short Videos, AI Overview","0.05,0.10,0.03,0.13,0.10,0.18,0.16,0.44,0.13,0.44,0.16,0.05",20,,
us,5 whys analysis,,,,,,720,51,1.09,0.03,9770000,Informational,"Site Links, Video, Video Carousel, Related Searches, AI Overview","0.20,0.55,0.76,0.55,0.67,0.36,1.00,0.76,0.55,0.36,0.76,1.00",20,,
us,action plan description,,,,,,720,51,0.00,0.00,840000000,Informational,"Video, Image, People Also Ask, Related Searches, AI Overview, Image Pack, Site Links","0.08,0.07,0.02,0.54,0.66,0.10,0.05,0.04,0.36,1.00,0.54,0.04",20,,
us,action planning meaning,,,,,,720,40,0.00,0.00,1860000000,Informational,"Knowledge Panel, Image Pack, Site Links, Video, Related Searches","0.16,0.07,0.02,0.10,0.01,0.41,0.24,0.07,0.36,1.00,0.54,0.41",20,,
us,alm definition,,,,,,720,59,0.00,0.00,14500000,Informational,"Video, People Also Ask, Related Searches, Knowledge Panel","0.20,0.24,0.20,0.20,0.34,0.24,0.16,0.20,0.20,0.24,0.16,0.16",70,,
us,an asset,,,,,,720,62,0.00,0.00,668000000,Informational,"Video Carousel, Related Searches, Short Videos, Things To Know, Knowledge Panel, Site Links, Featured Snippet, People Also Ask, Video","0.55,0.67,0.45,0.67,0.67,0.55,0.36,0.36,0.45,0.55,0.67,0.13",20,,
us,analyzing regression analysis,,,,,,720,32,0.00,0.14,118000000,Informational,"Video, Video Carousel, People Also Ask, Related Searches, AI Overview, Site Links","1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",20,,
us,application programming interfaces,,,,,,720,74,4.48,0.05,95600000,Informational,"Things To Know, AI Overview, Knowledge Panel, Site Links, Video, People Also Ask, Related Searches, Short Videos","0.01,0.00,0.04,0.08,0.35,0.16,0.07,0.03,0.44,0.08,0.08,0.05",20,,
us,asset def,,,,,,720,53,0.00,0.00,57600000,Informational,"Short Videos, AI Overview, Site Links, Video, People Also Ask, Related Searches","0.13,0.41,0.20,0.30,0.36,0.16,0.16,0.08,0.36,0.54,0.54,0.41",20,,
us,asset maintenance,,,,,,880,20,12.77,0.08,234000000,Informational,"Adwords Bottom, People Also Ask, Related Searches, Site Links, Video, Featured Snippet","0.76,0.55,0.45,0.67,1.00,0.55,0.55,0.45,0.45,0.36,0.20,0.67",20,,
us,automatic maintenance,,,,,,880,33,3.69,0.11,432000000,"Informational, Transactional","Site Links, Video, Video Carousel, Related Searches, AI Overview","1.00,0.54,0.08,0.41,0.79,0.30,0.10,0.16,0.24,0.04,0.20,0.04",20,,
us,automating definition,,,,,,880,71,1.44,0.00,27600000,Informational,"Knowledge Panel, Video, People Also Ask, Related Searches","0.07,0.08,0.00,1.00,0.00,0.00,0.02,0.02,0.05,0.65,0.00,0.00",70,,
us,bathtub curve,,,,,,720,38,0.00,0.01,71900000,Informational,"People Also Ask, Related Searches, Image Pack, Video, Image, Video Carousel","0.45,0.45,0.45,0.45,0.55,0.55,0.55,0.45,0.45,0.45,0.55,0.45",75,,
us,best cmms software,,,,,,720,20,27.72,0.50,2290000,Commercial,"People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links, Video, Adwords Bottom, Video Carousel","0.45,0.36,0.30,0.45,0.45,0.67,0.55,0.76,0.67,0.76,0.76,1.00",20,,
us,blanket order,,,,,,720,26,0.00,0.02,318000000,Informational,"Video, People Also Ask, Related Searches, AI Overview, Image Pack, Site Links","0.72,1.00,0.48,0.88,0.72,0.72,0.59,0.48,0.59,0.72,0.48,0.48",20,,
us,bom material,,,,,,720,40,4.20,0.06,340000000,Informational,"Image Pack, Site Links, Video, People Also Ask, Related Searches, Things To Know, AI Overview","0.07,0.07,0.13,0.24,0.19,0.13,0.03,0.03,0.01,0.08,0.19,0.08",20,,
us,bomba hidraulica,,,,,,720,26,0.56,0.77,26700000,Informational,"People Also Ask, Popular Products, Related Searches, AI Overview, Image Pack, Site Links, Video, Image","0.45,0.45,0.45,0.67,0.55,0.45,0.67,0.55,0.55,0.45,0.45,0.45",20,,
us,book traction,,,,,,720,37,1.13,1.00,133000000,Informational,"Site Links, Video, People Also Ask, Popular Products, Related Searches, Knowledge Panel","0.45,0.30,0.55,0.24,0.45,0.36,0.55,0.30,0.45,0.45,0.36,0.45",20,,
us,calculating return on investment,,,,,,720,58,1.58,0.23,92500000,Informational,"Related Searches, Short Videos, AI Overview, Site Links, Video, Adwords Bottom","0.24,0.10,0.20,0.24,0.24,0.20,0.13,0.20,0.10,0.13,0.16,0.10",20,,
us,calibrated definition,,,,,,720,46,1.55,0.00,45000000,Informational,"Knowledge Panel, Video, Related Searches","0.07,0.24,0.11,0.30,0.20,0.16,0.11,0.04,0.55,0.55,0.44,0.24",70,,
us,calibrating meaning,,,,,,720,46,0.77,0.00,141000000,Informational,"Knowledge Panel, Site Links, Video, Related Searches, Short Videos","0.24,0.20,0.41,0.08,0.24,0.36,0.30,0.36,0.54,0.30,0.41,0.13",20,,
us,calibrator meaning,,,,,,720,25,0.00,0.00,4200000,Informational,"Site Links, Video, Related Searches, AI Overview","0.36,0.16,0.05,1.00,0.04,0.07,0.07,0.08,0.04,0.07,0.08,0.00",20,,
us,capital expenses meaning,,,,,,720,33,0.04,0.01,190000000,Informational,"Site Links, Video, Related Searches, Short Videos, AI Overview, Knowledge Panel","0.37,0.25,0.25,0.84,0.52,0.37,0.31,0.25,0.25,0.52,0.37,0.46",20,,
us,cavitacion,,,,,,720,16,1.53,0.87,497000,Informational,"People Also Ask, Related Searches, Short Videos, Things To Know, AI Overview, Knowledge Panel, Video, Video Carousel","0.30,0.36,0.45,0.55,0.62,0.62,0.62,0.36,0.45,0.36,0.20,0.24",70,,
us,computer maintenance management system,,,,,,720,37,14.61,0.47,370000000,Informational,"AI Overview, Site Links, Video, Video Carousel, Related Searches","0.11,0.25,0.25,1.00,0.31,0.37,0.68,0.46,0.37,0.37,0.52,0.25",20,,
